"ContactID";"NameStyle";"Title";"FirstName";"MiddleName";"LastName";"Suffix";"EmailAddress";"EmailPromotion";"Phone";"PasswordHash";"PasswordSalt";"AdditionalContactInfo";"rowguid";"ModifiedDate"
4080;false;null;"Charles";null;"Hall";null;"charles28@adventure-works.com";2;"362-555-0118";"DED80C0ACEBC8E3725AC0E2EDDD938FFC8268D4F";"H4V3RvE=";null;0x8F542DCAB970F8439EB3F5B43652AB23;30/01/2004 00:00:00
4081;false;null;"Charles";null;"Allen";null;"charles29@adventure-works.com";0;"578-555-0118";"22876153FB589FB8FA702F80385012D1BD55A1E6";"kTdN910=";null;0xDAFD245F35E1604A94F4BC168B26A386;12/06/2004 00:00:00
4082;false;null;"Norimichi";null;"Yonekura";null;"norimichi0@adventure-works.com";0;"399-555-0174";"2D8138A0C601E4B6352BEEF6B46B3CABAAB0354A";"w9RVSBQ=";null;0x6157493D2BC9CB488AA721E22E3DA2E0;19/05/2004 00:00:00
4083;false;null;"Cara";"H";"She";null;"cara19@adventure-works.com";1;"1 (11) 500 555-0171";"CB5105EF78C41706EB110671A816AB2AEA64C0AE";"t/IKrPM=";null;0xB9096C65B50FF1408425F4A5DAF5B575;20/08/2003 00:00:00
4084;false;null;"Charles";"D";"Hernandez";null;"charles30@adventure-works.com";2;"141-555-0148";"2058480165CFD61D0119AB6FE74EDF90203658A1";"FC7YFBs=";null;0x35458EDED45AC047BE9910D2DBBF3620;14/02/2004 00:00:00
4085;false;null;"Charles";"L";"King";null;"charles31@adventure-works.com";0;"620-555-0169";"2FB8167AEF1F68AB0B838D661F923D99B6D01187";"lj6gRg8=";null;0x27DC57D9F68B934D94DB2F4B81F18E3C;07/09/2003 00:00:00
4086;false;null;"Martha";"D";"Wang";null;"martha1@adventure-works.com";0;"1 (11) 500 555-0158";"B778DBA5252B96DDBA378CE836F179FF8ABD1A48";"Wi5Z5y8=";null;0xF6C913016D7A744BA91BA2B7D106B549;13/04/2003 00:00:00
4087;false;null;"Charles";"H";"Lopez";null;"charles32@adventure-works.com";1;"517-555-0133";"9B606AE6B5A3554A2209714A33EA301E8DF8EF2B";"saiCems=";null;0xF49A91AC91580F4A9EEC4521EFD823EB;28/05/2004 00:00:00
4088;false;null;"Charles";"M";"Scott";null;"charles33@adventure-works.com";2;"750-555-0154";"4400579318D5BFF5B0A6CC044134B5664DFFB919";"VmKbeck=";null;0x4DCF82AE1495014ABD6B8AFBBA010101;22/06/2004 00:00:00
4089;false;null;"Martha";null;"Chow";null;"martha2@adventure-works.com";1;"633-555-0192";"B2F42610CC9CBE4BA9A33BA8DF70E576B94073D2";"VRJ5Qdk=";null;0xCB3E23F8B44992469F698A1B812F7451;12/11/2001 00:00:00
4090;false;null;"Charles";null;"Green";null;"charles34@adventure-works.com";1;"118-555-0181";"4066561C3DBCC766B5D5C6C9E5A3D91BF6A2C4AE";"1jgM1WQ=";null;0x430FD0FCC108E1498643D18672831C11;14/03/2004 00:00:00
4091;false;null;"Charles";"R";"Adams";null;"charles35@adventure-works.com";2;"257-555-0115";"6A30C5FCE4ADA40BD2B235AE6B530A14AE2AFEE7";"E87PDOw=";null;0x2991A2FA9458864F979D015EE4733364;08/08/2003 00:00:00
4092;false;null;"Charles";null;"Baker";null;"charles36@adventure-works.com";1;"1 (11) 500 555-0186";"24EBE518B2EB5E7D658FE75A9870896822E49FC4";"W32MFN0=";null;0x298ED4B628BC684DAA25DB1CF4840F2D;29/12/2002 00:00:00
4093;false;null;"Martha";"M";"Li";null;"martha3@adventure-works.com";1;"144-555-0189";"2F3CE72DB5E7E2E540A5EEED2954061714B5F0FF";"4+T/1MU=";null;0xCA5DC26C6411484E82C90E645A919408;15/12/2001 00:00:00
4094;false;null;"Charles";"J";"Gonzalez";null;"charles37@adventure-works.com";2;"189-555-0168";"2E349A5255D6FFEF9BDCD4EB052E75B25AE8DE2A";"vx9k/qU=";null;0xBE7CADB4289DD244A9865F8079A2EF2D;26/03/2002 00:00:00
4095;false;null;"Martha";"G";"Yang";null;"martha4@adventure-works.com";0;"1 (11) 500 555-0151";"1A153FC93C22A77C2B4F9DE0F06272BF209D7E1C";"AlZcNdw=";null;0xAE7128C22FC78A48A82DE876E75FF284;13/12/2003 00:00:00
4096;false;null;"Charles";"R";"Carter";null;"charles38@adventure-works.com";2;"969-555-0140";"21D44325403587A04E62268B318BBE58E66CE783";"szp/NVs=";null;0x24CE270E0694214E99A28C9BAE77E277;01/11/2003 00:00:00
4097;false;null;"Charles";"L";"Mitchell";null;"charles39@adventure-works.com";1;"217-555-0178";"DA40127DF0D103CBD7DE0E9F78B2B3EC9A15CC27";"In3kUK8=";null;0x9D7EAC8C716E0F4F8B374F808523D32A;07/06/2004 00:00:00
4098;false;null;"Martha";"E";"Huang";null;"martha5@adventure-works.com";1;"1 (11) 500 555-0112";"3A21B8094BB41EAB1C879CF2665BA955E5617743";"V6tt048=";null;0x6A5FCDE83533ED489DE8766312BA8CD7;29/02/2004 00:00:00
4099;false;null;"Charles";null;"Perez";null;"charles40@adventure-works.com";0;"747-555-0117";"DAA298AA16D3D92F86EE970C416C192AE8B3CF2C";"HlDFBGs=";null;0x0BD54DDF8B39BB4C9C7389571CEC5F88;04/09/2003 00:00:00
4100;false;null;"Charles";null;"Turner";null;"charles41@adventure-works.com";0;"1 (11) 500 555-0180";"006FFFBAECD930824646CE2F2B5421D92C26714E";"2QKkZvg=";null;0x11128FEDE5485A4C8292A0F0E8FE0AF8;12/01/2004 00:00:00
4101;false;null;"Martha";null;"Wu";null;"martha6@adventure-works.com";0;"1 (11) 500 555-0181";"BECF6433A4D64B3A7A950B1E1D1EDF8322BF2BF7";"QkLHDTg=";null;0x784A1D0F12A37F4FBB53A7610289A2D7;22/10/2003 00:00:00
4102;false;null;"Charles";null;"Phillips";null;"charles42@adventure-works.com";0;"184-555-0111";"3BF8EDE7CD0CF22D96488CAF22CD41908B1F7F69";"7qx3Ji0=";null;0x6F66F8F22F488D4FBD63B61C0F25C106;08/06/2002 00:00:00
4103;false;null;"Alvin";"L";"Tang";null;"alvin26@adventure-works.com";0;"1 (11) 500 555-0118";"D89D8775252C5188072CE3C5E2F6925EB17C80C0";"ty9SVRc=";null;0x95C6728295E86440A901E327E5EEECCB;10/09/2003 00:00:00
4104;false;null;"Martha";null;"Lin";null;"martha7@adventure-works.com";1;"112-555-0161";"4334427F1B75AA76339BB5DE9D21B1359083F8A3";"VVLVkcc=";null;0x118D12AC65DDEC4784F0560CF7CB6EA3;14/02/2004 00:00:00
4105;false;null;"Charles";null;"Parker";null;"charles43@adventure-works.com";0;"266-555-0118";"596B2FE289ACFF588D34521E720BBF32C69146C1";"A9QwIo4=";null;0x3E2357E9BD99FB4B97135F207D78E839;10/03/2004 00:00:00
4106;false;null;"Martha";"M";"Zhou";null;"martha8@adventure-works.com";0;"1 (11) 500 555-0156";"A3E3723FF8A8E45E741644AAF74C1197B09BF7BF";"yLu71u4=";null;0x3A2810BDFD3EEC4E8697908414C4EB44;31/10/2003 00:00:00
4107;false;null;"Charles";"L";"Evans";null;"charles44@adventure-works.com";2;"362-555-0140";"ED00CE2AE3D759A9212F19814085A7A41C6A125A";"Ed5Zg2s=";null;0xBB96C864495D434198105F746B530C4E;20/06/2002 00:00:00
4108;false;null;"Martha";null;"Ye";null;"martha9@adventure-works.com";2;"1 (11) 500 555-0159";"396E9C5FE5DC21511FD6A0327D28949B90AE7AA7";"5w9l/vc=";null;0x0652141A11D77049955FF2D7C6153B81;13/10/2002 00:00:00
4109;false;null;"Charles";"B";"Collins";null;"charles45@adventure-works.com";0;"959-555-0199";"D208E8E342DC38F4FC8171EAB528ADA384907A22";"EgnBimI=";null;0x512FD31B9C5247498B92FD53F34A210D;27/06/2004 00:00:00
4110;false;null;"Devin";"T";"Smith";null;"devin0@adventure-works.com";2;"170-555-0110";"D6C8CE5E9228664DDD44E12C5CB0C1D3BDDB04B2";"RI9w2h4=";null;0x17022B6EC81AA34181FF95FCD45178B2;08/11/2001 00:00:00
4111;false;null;"Martha";"L";"Zhao";null;"martha10@adventure-works.com";0;"1 (11) 500 555-0174";"F2B3E777F003410424C3D6A667DA65B04317FEC9";"ebD5ErY=";null;0xEA8C137D9688194C89DF4BDA817154C9;22/08/2003 00:00:00
4112;false;null;"Devin";null;"Johnson";null;"devin1@adventure-works.com";0;"548-555-0150";"9158BA030BFD97D75456B3D53029295327B0B015";"FZcUqt0=";null;0xC71F6F524204C041BA909546AD23E0B7;28/06/2003 00:00:00
4113;false;null;"Martha";"R";"Lu";null;"martha11@adventure-works.com";0;"1 (11) 500 555-0118";"A3054E6ADFEC486BA6A203FF8847EFBDBA003E4E";"S5fFbxY=";null;0xC27C362F2FF641498E9F33A9145F89D1;09/09/2003 00:00:00
4114;false;null;"Devin";"T";"Williams";null;"devin2@adventure-works.com";0;"177-555-0155";"81AB81EAAEEE6F9C43653D16B682A230D4E4CDFC";"rJLhNN0=";null;0xAED2260101619C498EF81EAFAD8F51CE;02/11/2001 00:00:00
4115;false;null;"Devin";"H";"Jones";null;"devin3@adventure-works.com";0;"260-555-0183";"647940AF424413B22793818B1491B65E4140EB18";"ENRvrMg=";null;0x773CEB0F7E35C344A71AADC3C7658B4E;06/05/2004 00:00:00
4116;false;null;"Martha";"C";"Xu";null;"martha12@adventure-works.com";0;"1 (11) 500 555-0118";"95F4B16DFF99E9E62CB9771BC256CFA551C22A82";"BXBzacU=";null;0x75FEA8E0FEAB7A41BE49C9009264A588;03/07/2001 00:00:00
4117;false;null;"Devin";null;"Brown";null;"devin4@adventure-works.com";1;"101-555-0122";"13380A485457C59DAE091BA4305442EBE2D527BA";"bvn+oKk=";null;0x54629548DD32AA4396214E14AAB0FB2C;17/11/2003 00:00:00
4118;false;null;"Martha";"V";"Sun";null;"martha13@adventure-works.com";0;"1 (11) 500 555-0120";"7AC4A4449B62FDBE3B079C031A726DF181D07882";"c6f5qas=";null;0x7D1614017C45C34688202F7F0ED8AA69;09/04/2004 00:00:00
4119;false;null;"Devin";"L";"Wilson";null;"devin5@adventure-works.com";2;"216-555-0140";"C194D18B15B7EE54FF632BBB2297D788374D1910";"LDGL2ys=";null;0xA432059A9BA3AD4F998E387C7D481D87;29/02/2004 00:00:00
4120;false;null;"Devin";"J";"Moore";null;"devin6@adventure-works.com";0;"1 (11) 500 555-0110";"942111CAB1570504522CFE44B0C94F72EB532741";"z71LFMs=";null;0xB74CC541DB031E44A0404BB763E931AA;17/02/2004 00:00:00
4121;false;null;"Devin";"L";"Taylor";null;"devin7@adventure-works.com";0;"1 (11) 500 555-0158";"AE3211FC9A295E92E0E39621EF6F03FFE1A34C98";"fgyQucY=";null;0xC978AE63D3D9CD4CA4BC21EA86145E52;12/06/2002 00:00:00
4122;false;null;"Martha";null;"Gao";null;"martha14@adventure-works.com";1;"1 (11) 500 555-0194";"7F038514BFF59E0CC1F86143BE12140C4DFC568C";"xy5x6QA=";null;0x8469E305CDB80C42A157DA336109017C;02/08/2003 00:00:00
4123;false;null;"Devin";"A";"Anderson";null;"devin8@adventure-works.com";0;"1 (11) 500 555-0113";"D8840D0436DA001F259E6761328D3E422CC491E8";"u5Dogdo=";null;0x1E3E875989067A4BB7E6A1141D8A0484;04/07/2003 00:00:00
4124;false;null;"Martha";null;"Ma";null;"martha15@adventure-works.com";1;"735-555-0183";"E8F9A369C9C2293D520D4634F00DAF799B392548";"1SIWt1o=";null;0x15FB0D48A330BA46B308CF39D87E00EE;16/10/2003 00:00:00
4125;false;null;"Alvin";null;"Xu";null;"alvin27@adventure-works.com";2;"948-555-0160";"873912EB5DB9DD7C579E54981DAF93E5C98BD2CF";"0DcVED4=";null;0xB734176A59AC4E459EDE14C415BAB94F;29/05/2004 00:00:00
4126;false;null;"Martha";null;"Liang";null;"martha16@adventure-works.com";0;"1 (11) 500 555-0131";"B4E865DE143A63EC1A412C298CD12B57C703DF31";"p/ExwqI=";null;0x7DA91B3DF225274FBF060C40B0E4A075;17/07/2001 00:00:00
4127;false;null;"Devin";null;"Thomas";null;"devin9@adventure-works.com";0;"671-555-0138";"1F8FCBFABAC665C32F892A10D09EBECD125F5C33";"OpeEDN4=";null;0x4EF9FEB3CDC4EA4DA29BB2E8BC6729FD;24/08/2003 00:00:00
4128;false;null;"Martha";"A";"Guo";null;"martha17@adventure-works.com";1;"1 (11) 500 555-0150";"0EA9422C1A506D286ECB58510523C9B1FA4AA8F2";"8mUtos4=";null;0x95EB00684049D043A08ECEF6B295D4AA;27/08/2003 00:00:00
4129;false;null;"Devin";"L";"Jackson";null;"devin10@adventure-works.com";1;"234-555-0119";"140A34EEE82C4E347A631E1B340A528E9EA1E888";"8cv1lM4=";null;0xFA0166D820A8BF4A9458D3A4A3AEE160;16/04/2004 00:00:00
4130;false;null;"Martha";"J";"Hee";null;"martha18@adventure-works.com";2;"1 (11) 500 555-0112";"BDF9967F6BE933AE97D99C0F6F8054E7F065BA6E";"VvU6JdA=";null;0xAE5235B4B1E5FC46A3BD764ABF702EA7;22/01/2004 00:00:00
4131;false;null;"Martha";"L";"Zheng";null;"martha19@adventure-works.com";0;"1 (11) 500 555-0116";"97DA2B66D99A1A6694B754E707D3C8934EC675B7";"pgcjki8=";null;0xEBF1C7A3393CAC44A3AC519C3292F291;04/05/2004 00:00:00
4132;false;null;"Martha";"C";"Hu";null;"martha20@adventure-works.com";0;"505-555-0153";"26D612245F30C920619D788D2D89D4B903CC8760";"lp3Thjk=";null;0x12295C199FCD534BBBA37E0A2D6756A9;21/10/2002 00:00:00
4133;false;null;"Devin";"I";"White";null;"devin11@adventure-works.com";0;"808-555-0131";"CD94C2DEB1943E57A02D7C0364AE639578022DD2";"81DcyxM=";null;0xDD6660F3980A7B4D9A6442B666CC98B8;17/09/2003 00:00:00
4134;false;null;"Devin";null;"Harris";null;"devin12@adventure-works.com";2;"528-555-0114";"A1D853FC6C02BB23FA583480113D3CA775F5B80A";"94IKpYI=";null;0x1D718DAEBCC4C74E9D114A4FB10EB8BC;16/09/2003 00:00:00
4135;false;null;"Devin";"P";"Martin";null;"devin13@adventure-works.com";1;"735-555-0197";"BBF8311D84855A61C4B33FD8A3A12950B403E176";"1SNHLtY=";null;0xD4A63C0584EC2D4092BE183FC0E3604E;08/11/2003 00:00:00
4136;false;null;"Martha";"J";"Zeng";null;"martha21@adventure-works.com";0;"1 (11) 500 555-0117";"369084C5A26D84D48B37E0066174028D2DDA8224";"pI0uqDo=";null;0xDCE759D04FABA84481B535DD85F02A27;04/09/2003 00:00:00
4137;false;null;"Devin";null;"Thompson";null;"devin14@adventure-works.com";0;"681-555-0150";"EA5F6CFB4F3B4C195EA470449B455D0F806232BA";"AAILc4Q=";null;0x923F06C7C39D3F49B68DBE1EC1DFEB0F;31/01/2003 00:00:00
4138;false;null;"Devin";"A";"Garcia";null;"devin15@adventure-works.com";0;"283-555-0179";"7FB40FA4BC10D02C0AF5F3B6FF96811E0B5F098A";"EYwyhrQ=";null;0xA05E8840943D574BA1C885F2102FA4BE;03/09/2003 00:00:00
4139;false;null;"Devin";"J";"Martinez";null;"devin16@adventure-works.com";0;"594-555-0155";"5406A1FDD546EE8C950970B088DCABA4E48909FF";"kqzvghA=";null;0x0A9D186DC5F7D144A167C460F4A51DF2;27/04/2002 00:00:00
4140;false;null;"Martha";"E";"She";null;"martha22@adventure-works.com";0;"929-555-0195";"B8533A327AE3BDA0F18FEC3B2ED34EB6853145AE";"aSN7v2M=";null;0x24401402FB5FA744B7A1ED802D85482D;19/12/2001 00:00:00
4141;false;null;"Devin";null;"Robinson";null;"devin17@adventure-works.com";0;"954-555-0161";"42FA32A513E3F4E64CF42218493B75F5A1F41003";"4hUB3pA=";null;0xCB7E7731CFDA964E8C010B1DD2EB4D6A;06/12/2003 00:00:00
4142;false;null;"Rosa";"K";"Zhang";null;"rosa0@adventure-works.com";1;"1 (11) 500 555-0117";"DEBDD1CE43C222A389B880AB76C87E4888535321";"yMEPphQ=";null;0x170795B659DACE48973C1301EE9933C9;23/03/2002 00:00:00
4143;false;null;"Rosa";"I";"Wang";null;"rosa1@adventure-works.com";0;"1 (11) 500 555-0178";"E62BD042DED7568696D65D8EC96CE43E8A2E2625";"wSkCNW8=";null;0x2B6B686940B6FD418AC4CA53E9BA9261;16/05/2002 00:00:00
4144;false;null;"Devin";null;"Clark";null;"devin18@adventure-works.com";0;"1 (11) 500 555-0177";"030D36A51B78E6CF329D2F5D7D7DFDB5D76186F9";"Kq94DaQ=";null;0xA0F07883B06ECE418A49001901B18EB6;16/09/2003 00:00:00
4145;false;null;"Devin";null;"Rodriguez";null;"devin19@adventure-works.com";0;"1 (11) 500 555-0149";"AA08E48E42FF25ECEDC8234C15940018BC780D0F";"gnZmi2g=";null;0x8CA7ABDD4CDFEC42B9FA9C809F610228;09/05/2004 00:00:00
4146;false;null;"Alvin";null;"Luo";null;"alvin28@adventure-works.com";0;"1 (11) 500 555-0113";"8FF69CAA519CA8FECD93169706E22BDCF2FAB91F";"1DX1qI4=";null;0x08521D5794FF484485922A41B808800A;08/08/2003 00:00:00
4147;false;null;"Rosa";null;"Chen";null;"rosa2@adventure-works.com";2;"1 (11) 500 555-0144";"B5D22D783A86952FE8D2EB44E549EE1A1551B550";"gu6OTR8=";null;0xFC9EB85E8CC3E34F9948035A831F30CF;21/02/2003 00:00:00
4148;false;null;"Rosa";null;"Li";null;"rosa3@adventure-works.com";1;"340-555-0127";"3196A2AD194BBFDFD2963F93A0BB5E325DEBF5CC";"eqaORZA=";null;0x8D38C81C73FB574E819AD87BA9B9D8BA;29/04/2004 00:00:00
4149;false;null;"Rosa";null;"Liu";null;"rosa4@adventure-works.com";0;"1 (11) 500 555-0162";"CD9DD524822266276CF9AB7CBE0C77F323138BE3";"wp3ORbM=";null;0x32652E97C824B24DBF6577F8EBAE6338;14/06/2004 00:00:00
4150;false;null;"Don";null;"Lee";null;"don4@adventure-works.com";0;"465-555-0196";"F1B90B25E6E0D58E38D0BC8C7C8B2ACF6AFEAFD7";"jfOFQZU=";null;0x107D7ADB81C05A47B7320062AF0E0EE1;13/05/2004 00:00:00
4151;false;null;"Rosa";null;"Yang";null;"rosa5@adventure-works.com";1;"1 (11) 500 555-0178";"80AC08C5F4F469F7F36E34E2DD7DA722AF66B4B5";"ByPjcKY=";null;0x0449E7B62CDB5049A1A3BC0058F1A3E3;29/04/2004 00:00:00
4152;false;null;"Devin";"P";"Walker";null;"devin20@adventure-works.com";2;"602-555-0171";"7E8E1F22EA1082026E26CEEA94B6D2426E9FFAC6";"PlTZ9Uo=";null;0xE59833B4A02E6B41B962D0BD2D39B776;02/12/2002 00:00:00
4153;false;null;"Rosa";"P";"Huang";null;"rosa6@adventure-works.com";0;"1 (11) 500 555-0139";"2B0BAAA6D50CFE90F898448AC51B02551C5362DF";"14PInes=";null;0xA7FA7CAB030C6140ACF4CD2B0B0EA668;12/04/2003 00:00:00
4154;false;null;"Devin";null;"Hall";null;"devin21@adventure-works.com";0;"351-555-0129";"0200E6F6E3A93DD2C42054E491B9460979148C55";"asSAvSQ=";null;0xA231CBBB6E85DC4186E6FAD67A5FF260;28/01/2004 00:00:00
4155;false;null;"Devin";null;"Allen";null;"devin22@adventure-works.com";0;"1 (11) 500 555-0170";"306DA7854275C2A3BA5F7C6E2E2E719802F05A36";"6YaOXEg=";null;0x61B4E76B1B80BF4FB355856D862C58C0;30/08/2003 00:00:00
4156;false;null;"Rosa";null;"Wu";null;"rosa7@adventure-works.com";1;"1 (11) 500 555-0155";"487CA54280637C3844758E3897C961ADB23F0BC1";"cgWO+rA=";null;0x220B1BF83E0A7745B72039ECD9F30D17;02/09/2002 00:00:00
4157;false;null;"Rosa";null;"Lin";null;"rosa8@adventure-works.com";0;"1 (11) 500 555-0161";"7209DE6021A40A05596914E86340257C6C0EA2B2";"XNSke9o=";null;0x3620C4005DC78845B2EDA92ED447E810;08/04/2003 00:00:00
4158;false;null;"Devin";null;"Young";null;"devin23@adventure-works.com";0;"595-555-0160";"58455DB72C608BA78F4F06EEF22D1A045801DEE1";"bvvPN7M=";null;0x78A2D603027F4745820972A7C685EA79;27/08/2003 00:00:00
4159;false;null;"Devin";"S";"Hernandez";null;"devin24@adventure-works.com";2;"139-555-0150";"BFF9DE772C358F85C7059009D074616A68ABFF7D";"2xXd2UE=";null;0x466A18D40D1F8743902481191F1F07B6;07/02/2004 00:00:00
4160;false;null;"Rosa";"D";"Zhou";null;"rosa9@adventure-works.com";0;"1 (11) 500 555-0124";"EBCD76D20A814488A7B623E30D0056279B7B6E20";"r9c8mFE=";null;0x6784D6C3F67F8C4083B1F4AAF9A7EB02;06/05/2004 00:00:00
4161;false;null;"Devin";null;"King";null;"devin25@adventure-works.com";0;"696-555-0147";"E6F9A45852F6AFFA894AAB3F172D935FB01D893B";"cL7TA+k=";null;0xB12EDC4DDF5BCB4BA26463012F5BF853;30/10/2003 00:00:00
4162;false;null;"Rosa";"C";"Ye";null;"rosa10@adventure-works.com";2;"1 (11) 500 555-0181";"AC0FC16BB015CD7854F7F3EDEF6F9B2FFBC503A3";"wqHUBaY=";null;0x5B44F3E47B801140BD0FA616DAD4AD79;02/06/2003 00:00:00
4163;false;null;"Rosa";"A";"Zhao";null;"rosa11@adventure-works.com";0;"1 (11) 500 555-0159";"EB04BC1A332458EC0E39F766F747795A28C3C26E";"JEuXSV0=";null;0xFC82AD1B09EBF841A93CE588F9A9B1FB;24/04/2004 00:00:00
4164;false;null;"David";null;"Wright";null;"david35@adventure-works.com";2;"544-555-0144";"D0D1B232AA2A0DEC4CAA8D5630C247D098D80034";"dplUVOg=";null;0x0E15B2F4E215314BA0E365C278CF1F2E;06/05/2004 00:00:00
4165;false;null;"Alvin";null;"Yuan";null;"alvin29@adventure-works.com";0;"1 (11) 500 555-0170";"D32CD46A1E49A228A25F5A2B9F5863368159BC51";"tHnu3ME=";null;0x015392AB6F199D4DA503BD01BD2FB194;23/03/2004 00:00:00
4166;false;null;"Rosa";"A";"Lu";null;"rosa12@adventure-works.com";0;"1 (11) 500 555-0190";"5019B95C463E182E6D511DCFEF92299BA209F5F8";"2Igzfuo=";null;0xB17DE0BF2D55F24DB0068FA03C91ECD4;22/08/2001 00:00:00
4167;false;null;"Devin";null;"Lopez";null;"devin26@adventure-works.com";0;"428-555-0192";"08F6E8F23C6A69C47CDE979A0CC1FFC0FE99BBD3";"NdM3Gfw=";null;0xB47816F9F7A90E43B264D46D40371DCD;04/09/2003 00:00:00
4168;false;null;"Devin";null;"Hill";null;"devin27@adventure-works.com";1;"565-555-0115";"6D893AA3FF627D001FCC227590A2C6F28AD6513C";"XCiUoIo=";null;0x7573E106779E4841BC3BC88CAD2F0F95;30/11/2003 00:00:00
4169;false;null;"Devin";"J";"Green";null;"devin28@adventure-works.com";0;"1 (11) 500 555-0128";"7D43D7744E329A2AA39E3B2C9E294F692ACBBB9D";"2bcnYe0=";null;0xF44830C399E6594A8E8DEF40D84383C6;18/11/2002 00:00:00
4170;false;null;"Devin";null;"Adams";null;"devin29@adventure-works.com";2;"1 (11) 500 555-0161";"51992AE4625167BF3091D47D178FD5ADF71815A5";"7MpwhN4=";null;0xE0A057EE9ED4A64C9C9464E8EB0C05D6;06/06/2004 00:00:00
4171;false;null;"Rosa";null;"Sun";null;"rosa13@adventure-works.com";0;"1 (11) 500 555-0159";"684D33A0F0E1B13C2FD9AA61B6248B7768730029";"VzEq9pM=";null;0x8C20B8BDE06CB640BFCB28946ED6AF86;27/03/2004 00:00:00
4172;false;null;"Devin";"R";"Baker";null;"devin30@adventure-works.com";0;"117-555-0187";"BD09358493083EC70DDD676AF4595AEFA2419B3F";"ur62CH4=";null;0xB92F99207F4DD44F8B772178092856F5;30/10/2003 00:00:00
4173;false;null;"Devin";null;"Gonzalez";null;"devin31@adventure-works.com";0;"1 (11) 500 555-0110";"3830AEADBE1802E9D9510EBA4432012E50A462CC";"n+AmjGo=";null;0x45460E2922F5EC41A390205C21981BB1;26/12/2001 00:00:00
4174;false;null;"Devin";null;"Nelson";null;"devin32@adventure-works.com";2;"256-555-0111";"38741DB8577BD33E93B6CB144AD9251EE0394AE7";"kcBlyqg=";null;0x6A652474C4DDD14B9D7F9E766442B22A;05/03/2002 00:00:00
4175;false;null;"Rosa";null;"Gao";null;"rosa14@adventure-works.com";0;"1 (11) 500 555-0153";"B86FCE5DAA6F2B94A6A8324BE0696E078DB256A4";"eQ2B4Tk=";null;0xE59899E0DA034B48A5269BE6A1936560;29/02/2004 00:00:00
4176;false;null;"Rosa";"M";"Ma";null;"rosa15@adventure-works.com";0;"1 (11) 500 555-0164";"7D64756843FFC997359453512DD0E2C884E4E8B3";"0zb2lq4=";null;0xFBFA23BF035E8247B7CFE25000ADDAD2;28/03/2004 00:00:00
4177;false;null;"Devin";"J";"Carter";null;"devin33@adventure-works.com";0;"1 (11) 500 555-0183";"466213E69A3C8B38EA3A6A227FFACFEAB0E079CE";"yXChtnk=";null;0xFEBA0DDD103E7F4096566BF35214DD3E;19/03/2004 00:00:00
4178;false;null;"Rosa";"L";"Liang";null;"rosa16@adventure-works.com";2;"1 (11) 500 555-0124";"CB7CF54F62E40F7229664A93B9FCBB54C0C1C5AA";"lT5vgvs=";null;0xE51D878A93195C4E9884EF7E56BE3BF4;21/03/2002 00:00:00
4179;false;null;"Rosa";"M";"Guo";null;"rosa17@adventure-works.com";1;"1 (11) 500 555-0184";"D766C8146ED77935F1841BEC9553AC294B9BEDE7";"qjkmTNY=";null;0x3D436958C791FC4694B5DCD2A2F675E6;07/06/2003 00:00:00
4180;false;null;"Devin";null;"Mitchell";null;"devin34@adventure-works.com";0;"1 (11) 500 555-0144";"DF0803AFC83E2BDCA1EBF16A7FEB990A6EE7B349";"geSQ5Ig=";null;0x9533FE0136AF6948882FAE8C08F4BB7A;17/06/2004 00:00:00
4181;false;null;"Devin";null;"Perez";null;"devin35@adventure-works.com";0;"500-555-0169";"8363CADC2E0076A320EAE5674B99764022A4F7EA";"A6cIRrg=";null;0xE27EF70B5981E349B8C5E0BE981DCEF4;01/05/2002 00:00:00
4182;false;null;"Rosa";"J";"He";null;"rosa18@adventure-works.com";0;"1 (11) 500 555-0162";"E4010A93A78221D74F1CEF9C72F6E56444866D14";"is9B/NM=";null;0x1AB2ECB74632544482C31B590B8DA7D8;22/05/2002 00:00:00
4183;false;null;"Devin";"B";"Roberts";null;"devin36@adventure-works.com";2;"159-555-0161";"DBDB7E7723631961F063C13EBC4C957647414DBC";"qd1vhOM=";null;0x94C63CFEA73E4A4FB5014EA48532187D;27/02/2004 00:00:00
4184;false;null;"Rosa";"G";"Zheng";null;"rosa19@adventure-works.com";1;"1 (11) 500 555-0195";"F7ABAC022BBC6BE9EC482DB350A5475003FFAE9F";"w1c0E6A=";null;0x0DB7B57CC7488645A96F571FEE777824;09/07/2001 00:00:00
4185;false;null;"Devin";"J";"Turner";null;"devin37@adventure-works.com";0;"859-555-0119";"0DC46A63CA459C4A5DEC108B3ACA5BD90D551752";"/Jblm6A=";null;0xC5C6CFC0A09DC640A0D446C873D49A88;17/05/2004 00:00:00
4186;false;null;"Alvin";"R";"Kumar";null;"alvin30@adventure-works.com";2;"768-555-0154";"AAA975AD797DCA8FF93F7AF4317D9AD029947C28";"ns/HPbk=";null;0x5B74F3FAC6E6754DA88C574214C8D3A7;23/12/2002 00:00:00
4187;false;null;"Rosa";"K";"Hu";null;"rosa20@adventure-works.com";1;"1 (11) 500 555-0192";"7F67A290FCF815A353F20A6154A1154F68CC2B69";"hjBHQfs=";null;0xB75A231681D0A44EB585907827EA84DB;03/12/2001 00:00:00
